,GEOID,stateID,countyID,population_size,age2034,age65up,black,hispanic,asian,white,pct_college_degree_higher,pct_college_grad_student,hhincome,pct_male,pct_female,poverty,mean_commute_time,pct_english_only,pct_foreign_born,median_rent
1385,25027731300,25,27,3548,11.7,7.5,19.1,3548,4.4,31.1,15,37,23732,48.1,51.9,41.9,21,48.3,32.4,1013
1386,25027731400,25,27,4190,5.6,10.9,8.4,4190,12.1,29.1,8.6,24.8,22779,49.4,50.6,41.1,22.5,39.9,30.3,944
1387,25027731500,25,27,4923,6,15.2,14.1,4923,4.7,32.5,12.5,20.9,23505,46.3,53.7,40.9,22.2,45.7,26.7,923
1388,25027731600,25,27,6592,28.9,7.5,9.3,6592,16.7,63.1,39,98.1,24052,55.7,44.3,42.2,23.3,70.6,24.2,1032
1389,25027731700,25,27,2755,13.1,12.3,14.8,2755,2,53.1,31,61.6,26208,48.8,51.2,44.1,27.2,66.3,23.8,893
1390,25027731800,25,27,7118,8.9,13,19.1,7118,1.9,41.2,13.8,29.9,19984,47.3,52.7,37.4,19.7,58.9,16.9,779
1391,25027731900,25,27,5011,8,10.8,16.6,5011,7.7,36.9,16.1,34.2,31862,55.2,44.8,29.1,22.6,53.8,26.9,963
1392,25027732001,25,27,3880,10.2,3,13,3880,2.7,10.5,17.1,17.3,19760,41.7,58.3,58.3,20.9,38,14.5,479
1393,25027732002,25,27,4368,7.9,24.7,8.2,4368,9.8,67.2,35.4,44.3,63991,42.6,57.4,7.6,24.9,72.6,20.3,1501
1394,25027732201,25,27,2746,4,17.8,11.6,2746,16.6,67,42,59.5,49400,53.5,46.5,18,20.4,71.8,26.8,931
1395,25027732202,25,27,3271,8.8,10.6,5.1,3271,10.2,72.6,27.6,24.1,48651,50.8,49.2,16.2,22.2,72.4,19.9,1089
1396,25027732203,25,27,3957,9.3,6.3,21,3957,18.1,38,28.3,26,53854,51.9,48.1,24.4,21.5,48.7,31.1,1317
1397,25027732301,25,27,4522,4.9,12.9,14.7,4522,5.7,69.2,30,35.9,68561,53.2,46.8,5.2,22.3,75.7,19.5,1015
1398,25027732302,25,27,4391,5,11.4,18.5,4391,12.1,49.2,20.4,34.1,46901,45,55,19.2,23.2,53.9,26.2,1114
1399,25027732400,25,27,6732,8.5,7.1,12.4,6732,2.4,27.8,10.1,19.9,29137,52.6,47.4,30.2,24.5,50.7,20.6,1037
1400,25027732500,25,27,1953,11,5.6,6.8,1953,10.1,36.4,15.5,39.8,27895,53.6,46.4,39.6,20.8,57.5,24.3,983
1401,25027732600,25,27,3982,5.2,12.8,10.5,3982,5.2,46,16.9,26.8,43384,45.7,54.3,19.7,23.9,61.5,21,1017
1402,25027732700,25,27,3766,5.6,12.8,19.5,3766,5,39.8,13.5,17.7,29875,50.1,49.9,30,28.2,69.8,18,1073
1403,25027732801,25,27,4495,4.3,15.5,14.6,4495,5.6,69.9,46.8,42.6,61421,51.5,48.5,11.3,25.7,82.6,20.3,1227
1404,25027732802,25,27,4404,7.4,10.1,16.4,4404,7.4,60,31.1,22,63506,51.2,48.8,11.8,26.6,66.9,25,1067
1405,25027732901,25,27,7551,11,9.6,16.9,7551,5.9,56.7,22.5,32,48313,51.6,48.4,15.5,27.5,70.5,17.6,928
1406,25027732902,25,27,1856,47.6,0.8,5.1,1856,4,77,65.9,100,61250,48.3,51.7,47.7,8.9,86.3,6.6,
1407,25027733000,25,27,3737,6,8.7,7.6,3737,9.9,41,10.4,22,40319,50.6,49.4,28,25.8,54.9,26,1142
1408,25027733101,25,27,2090,5.6,15,7.9,2090,11.3,66.9,24,36.1,61859,50.2,49.8,13.1,25.3,71.1,25.6,928
1409,25027733102,25,27,2351,7.7,14.8,10.8,2351,13,61.8,27.6,26.9,59750,52.5,47.5,11,22.2,69,17.5,1121
1410,25027735100,25,27,6632,6,16.2,0.3,6632,0.2,96.6,29.4,42.7,64100,47.4,52.6,6.7,30.6,95.6,2.8,867
1411,25027735200,25,27,4645,7.3,14.8,3.8,4645,1.7,87,26.9,37.5,95089,53.4,46.6,4.2,28,90.8,8.4,1012
1412,25027736100,25,27,2762,5.3,18.7,0,2762,4.6,88.8,37.7,23.6,79500,47.4,52.6,3.3,32.3,89.4,8,1138
1413,25027736200,25,27,3605,4,19,0.6,3605,2.3,90.8,36.9,22.7,82969,50.6,49.4,4.9,27.6,94,4.4,813
1414,25027736300,25,27,2580,4.4,16.9,0.3,2580,0,89.3,35.6,22.8,67750,52.2,47.8,6.6,26.4,89.6,6.1,1077
1415,25027736400,25,27,3143,5.2,17.1,6.3,3143,1.4,88.9,44.4,35.7,76801,46.5,53.5,3.9,29,91.9,12.1,945
1416,25027736500,25,27,4462,7.6,23.9,0.2,4462,1.2,97.4,36.6,37.7,70813,47.3,52.7,4.5,24.5,95.2,3.3,906
1417,25027737100,25,27,4827,7.9,22.3,0.8,4827,0,97.7,32.7,25.3,79755,51.1,48.9,7.6,27.1,97,1.4,1088
1418,25027737200,25,27,1962,8.1,17.7,0.7,1962,0.5,92,27.7,30.7,54211,48.6,51.4,9,27.2,93.8,5.2,893
1419,25027737300,25,27,6732,8.2,15.2,0.9,6732,5,88.8,31.4,29.8,83302,51.1,48.9,3.9,25.5,88,10.2,1052
1420,25027738100,25,27,4660,3.9,12.5,4.8,4660,15.1,69.6,49.6,20.3,85455,49.1,50.9,7.3,36.1,76.3,16.7,1118
1421,25027738201,25,27,4017,5.3,13.7,5.7,4017,7.5,81,48.3,19.4,102616,49.2,50.8,5.8,34.6,86.8,12.2,1774
1422,25027738202,25,27,6373,3.1,14.7,4.8,6373,4,84.7,56.7,20.3,117083,48.5,51.5,3.1,36.8,87,10.4,973
1423,25027739100,25,27,9791,8.7,12.2,3.4,9791,25,60.5,60.8,25.1,110765,52.1,47.9,6.5,29.4,68.5,27,1237
1424,25027739200,25,27,6384,5.3,16.3,5.3,6384,18.5,73.9,41.8,19.9,75820,48.6,51.4,6.3,26.2,66.9,26.6,1168
1425,25027739300,25,27,3651,4.1,17.5,7.5,3651,12.8,74.3,60.3,28.3,88654,48,52,5.4,31,81.1,21.7,1245
1426,25027739400,25,27,8991,6.6,16.8,1.4,8991,14.7,76.3,55.8,18,108375,47,53,2.8,28.9,76.5,19.3,1384
1427,25027739500,25,27,7899,5.4,16.7,1.6,7899,14.5,72.5,63.6,21.6,122841,50.2,49.8,2.4,29.3,73.1,22,1067
1428,25027740101,25,27,5612,5.8,13.3,2.3,5612,8.2,82.3,63.1,16.2,125882,50.3,49.7,2.1,28.8,82.9,13.7,1426
1429,25027740102,25,27,5985,7.2,17.8,0.1,5985,8.7,88.9,52.9,23.4,105337,48.5,51.5,5.3,30.4,88.4,10.6,1482
1430,25027740200,25,27,3321,5.3,18.8,3.4,3321,9.8,80,47.1,29.4,107619,50.1,49.9,3.5,30.4,81.4,15.4,1290
1431,25027741101,25,27,4693,4.9,15.1,1.1,4693,10.1,86,63.9,12,129345,48.6,51.4,4.6,32.9,83.3,12.4,1036
1432,25027741102,25,27,5328,6.1,12,1.1,5328,12.2,82.5,70.7,15.9,154259,50.8,49.2,4.5,30.7,84,18.2,2556
1433,25027742300,25,27,4013,3.4,13.1,0.1,4013,12.4,80.2,54.2,23.3,83819,46.4,53.6,5.9,28,81.7,18.4,1152
1434,25027742401,25,27,5188,4,11.8,0.8,5188,14.1,79.8,71.6,9.2,174300,49.9,50.1,2.6,29.6,80.5,18.8,
1435,25027742402,25,27,4034,3.3,5.7,4.6,4034,50.3,39,78.1,15.5,127832,51.7,48.3,5.4,32,44.9,46,1576
1436,25027743100,25,27,7770,3.2,12.5,0.1,7770,2.5,88.8,52.4,16.6,119392,51.3,48.7,4.8,34.9,96.5,4.2,903
1437,25027744101,25,27,7649,3.7,15.3,0.5,7649,4.4,86.5,50,15.3,91469,49.7,50.3,7.1,31.2,79.6,13.7,1385
1438,25027744102,25,27,5301,4.1,17.3,0.4,5301,2.6,76,42.8,14.6,89766,49.3,50.7,4.6,28.9,80.5,7.1,1379
1439,25027744200,25,27,7278,5.2,13.3,3.1,7278,3.4,82.4,30.9,28.1,74528,47.3,52.7,5.5,29.8,74,15.5,954
1440,25027744300,25,27,4160,8.5,8.7,7.5,4160,1.2,60.6,18.5,21.3,56116,52.2,47.8,13.6,24.3,47,30.7,1001
1441,25027744400,25,27,4242,4.6,11.5,2.3,4242,0.5,79.4,29.4,16.1,74068,51.3,48.7,11.7,29.2,75.4,13.8,1078
1442,25027745100,25,27,5955,3,17.2,0.4,5955,0.5,94.1,40.3,11.7,101761,47.1,52.9,4.2,33.3,93,4.2,1054
1443,25027746100,25,27,5995,6.4,14.2,0.5,5995,1.2,93.6,47,14.3,125816,50.4,49.6,0.5,33.1,92,3.8,1486
1444,25027747101,25,27,5309,9.4,11.3,2.3,5309,0.3,92.7,27.3,23.7,86050,48.1,51.9,4.6,30.4,93.9,4.4,1035
1445,25027747102,25,27,3892,6.3,11.6,2.5,3892,0.5,92.2,36.2,18.3,76161,47.5,52.5,3.1,29.8,93,3.6,801
1446,25027748100,25,27,3237,6.2,10.3,0,3237,0.5,94.9,28.3,15.6,90500,47.5,52.5,4.4,31.7,93.7,3.5,1154
1447,25027749100,25,27,7738,7.7,12.4,0,7738,3.4,92.3,41.8,27.3,101731,50.6,49.4,4.5,32.3,95.1,4,1116
1448,25027749200,25,27,6077,5.8,12.4,5.4,6077,0.4,93.9,27.8,20,74675,51,49,13,27.5,92.6,5.3,1141
1449,25027750100,25,27,6367,4.3,14.1,2.8,6367,3.9,86.8,30.5,12.8,61446,46.6,53.4,8.6,31.3,93.4,5.3,933
1450,25027750200,25,27,7291,7.5,13.2,0.3,7291,0.3,95.3,39.6,20.5,89054,49.1,50.9,7.2,29.3,92.7,3.1,1111
1451,25027750300,25,27,2767,7.3,18.5,1.3,2767,1.4,89.3,30,25.1,56500,43.2,56.8,10.9,30.6,87.6,6,731
1452,25027751101,25,27,6248,4.2,11.8,4.4,6248,0.4,92.1,37.1,12.6,100010,51.4,48.6,2.4,28.6,95.9,5.1,594
1453,25027751102,25,27,3049,2.8,17.3,0.4,3049,2.4,94.7,55.7,16.8,115833,47.7,52.3,1.3,31,95.7,2.6,796
1454,25027752100,25,27,8722,6.1,9.3,0.5,8722,1.7,87.4,34.7,15.9,94675,49.6,50.4,4.1,38.6,92.3,2.9,1006
1455,25027753100,25,27,7683,7,14.7,0.7,7683,3,82.5,30.9,33.1,77283,49.5,50.5,13.7,28.2,86.2,6.7,844
1456,25027753200,25,27,6215,2.9,13.2,0.6,6215,0.4,97.4,26.8,28.8,62621,50,50,7.5,27.4,96.9,3.5,821
1457,25027754100,25,27,5840,5.9,22,4.9,5840,0.2,90.1,33.8,29.3,73555,43.9,56.1,3.6,33.8,88.4,9.8,1011
1458,25027754200,25,27,3740,7.5,18,4.4,3740,2,69,20.4,13.3,36927,45.5,54.5,21,22.8,77.5,7.4,753
1459,25027754300,25,27,3259,11.2,10.2,7.7,3259,3.1,71.1,11.7,32.5,37093,44.4,55.6,19.5,22.8,66.4,18.8,910
1460,25027754400,25,27,4087,5.8,17.3,0.5,4087,0,86.7,19.7,15,57898,45.4,54.6,10.1,29.9,84.2,6.4,887
1461,25027755100,25,27,3406,5.1,11.2,3.7,3406,1.8,88.4,22.2,18.6,54542,48.8,51.2,11.4,27.9,84.4,9.1,978
1462,25027755200,25,27,8231,9.4,12.1,0.9,8231,3,92.8,31.6,52.4,71875,52.3,47.7,6,27.8,90.2,6.5,940
1463,25027756101,25,27,4571,6.9,16.6,1.3,4571,0.8,96.4,34,33.2,73125,46,54,5.1,33.4,90.5,8,955
1464,25027756102,25,27,8808,7.4,10.5,0.6,8808,0.6,94.5,35.4,22,101607,45.5,54.5,4.5,31.3,94,3.3,984
1465,25027757100,25,27,4435,8.9,13.1,1.7,4435,0.5,66.3,15.4,29.2,50752,50,50,17.7,24.3,65.7,5.7,938
1466,25027757200,25,27,2558,11.9,9,2.3,2558,0.9,40.3,8.2,14.2,30724,47.3,52.7,32.9,22.8,57.6,4.7,849
1467,25027757300,25,27,2533,5.2,16.5,0.6,2533,0.8,46.9,6.9,21,33029,49.9,50.1,27.4,18.1,55.5,4.5,831
1468,25027757400,25,27,2761,5.2,20.8,0.8,2761,0.3,72,17.8,21.1,65871,50.4,49.6,5.1,27.3,81.8,3.8,852
1469,25027757500,25,27,4571,4.8,18,2.7,4571,1.1,73.7,24,17.6,68938,48.9,51.1,14.2,30.1,78.9,5.4,781
1470,25027758101,25,27,1660,3.4,30.8,0.4,1660,0.3,92.8,39.6,13.4,77083,46.8,53.2,6.5,30.2,88.2,5.8,
1471,25027758102,25,27,7836,4.2,14.6,0.3,7836,2.8,93.6,48.1,12.5,94464,46,54,3.5,31.9,91.4,6.4,946
1472,25027759100,25,27,2123,5.3,16.3,0,2123,0.3,96.4,32.5,29.2,80234,50.8,49.2,4.8,31.3,94.5,3.1,1094
1473,25027760100,25,27,3406,3.7,19.8,1,3406,1.1,91.9,30.9,16.3,64219,51.7,48.3,9.2,32.6,95.3,6.3,908
1474,25027761100,25,27,5199,6.1,11.4,0,5199,2.9,94.9,21.9,20.4,68490,50.2,49.8,11.3,33.6,97.4,3.2,840
1475,25027761200,25,27,5601,2.5,17.1,3.6,5601,20.5,67.1,61.4,14.2,87067,47.1,52.9,6.7,32.8,75.1,23.5,1848
1476,25027761300,25,27,3467,6.2,11.6,2.7,3467,6.1,77.6,43.5,33.3,93750,45.8,54.2,8.6,28.1,78.9,5.8,1091
1477,25027761400,25,27,6542,2.4,16.7,6,6542,3.4,83.1,62.8,17.5,134355,59.3,40.7,5.2,33.3,89.2,9.3,1280
